dt_iso,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description
2018-12-31 00:00:00,3.27,10000.0,-0.64,0.35,2.56,3.79,1025,75,3.1,140,100,Clouds,overcast clouds
2018-12-31 01:00:00,3.65,10000.0,-0.48,0.45,2.0,4.34,1026,74,3.6,160,100,Clouds,overcast clouds
2018-12-31 02:00:00,3.72,10000.0,-0.26,0.89,1.12,4.34,1026,75,3.1,180,100,Clouds,overcast clouds
2018-12-31 03:00:00,3.62,10000.0,-0.34,1.65,0.35,4.34,1026,75,2.1,160,0,Clear,sky is clear
2018-12-31 04:00:00,3.39,10000.0,-0.38,0.49,-1.21,4.34,1026,76,3.1,170,0,Clear,sky is clear
2018-12-31 05:00:00,3.36,10000.0,-0.73,0.87,-1.25,4.34,1026,74,2.6,200,0,Clear,sky is clear
2018-12-31 06:00:00,3.38,10000.0,-0.88,1.37,-1.25,4.34,1026,73,2.1,200,0,Clear,sky is clear
2018-12-31 07:00:00,3.07,10000.0,-0.81,1.01,-1.81,4.34,1027,75,2.1,200,0,Clear,sky is clear
2018-12-31 08:00:00,2.98,10000.0,-0.73,0.35,-1.81,4.34,1028,76,2.68,239,0,Clear,sky is clear
2018-12-31 09:00:00,2.87,10000.0,-0.67,1.46,-2.36,4.34,1027,77,1.54,240,0,Clear,sky is clear
2018-12-31 10:00:00,2.79,10000.0,-0.58,1.37,-2.36,4.34,1027,78,1.54,90,0,Clear,sky is clear
2018-12-31 11:00:00,2.32,10000.0,-0.23,-1.45,-2.92,4.34,1028,83,4.02,162,75,Clouds,broken clouds
2018-12-31 12:00:00,3.41,10000.0,0.63,0.93,-2.92,5.06,1029,82,2.6,50,100,Clouds,overcast clouds
2018-12-31 13:00:00,3.72,10000.0,1.1,0.87,-2.36,5.06,1029,83,3.13,136,75,Clouds,broken clouds
2018-12-31 14:00:00,4.36,10000.0,1.56,2.38,-0.7,6.0,1029,82,2.24,188,100,Clouds,overcast clouds
2018-12-31 15:00:00,5.65,10000.0,1.57,1.8,0.97,6.78,1029,75,5.81,165,75,Clouds,broken clouds
2018-12-31 16:00:00,6.35,10000.0,1.48,2.68,2.64,7.57,1028,71,5.81,128,100,Clouds,overcast clouds
2018-12-31 17:00:00,6.74,10000.0,1.46,3.45,4.86,7.57,1027,69,5.14,170,100,Clouds,overcast clouds
2018-12-31 18:00:00,7.07,10000.0,1.98,3.77,5.97,7.6,1026,70,5.36,177,100,Clouds,overcast clouds
2018-12-31 19:00:00,6.84,10000.0,2.53,2.98,5.89,7.12,1025,74,6.71,150,100,Rain,light rain
2018-12-31 20:00:00,6.28,8046.0,3.09,2.87,5.53,6.78,1025,80,5.14,140,100,Rain,light rain
2018-12-31 21:00:00,6.28,10000.0,3.61,3.66,4.79,6.78,1024,83,3.6,170,100,Rain,light rain
2018-12-31 22:00:00,6.32,8046.0,3.99,3.71,5.42,6.78,1022,85,3.6,130,100,Rain,moderate rain
2018-12-31 22:00:00,6.32,8046.0,3.99,3.71,5.42,6.78,1022,85,3.6,130,100,Mist,mist
2018-12-31 23:00:00,6.31,8046.0,4.63,3.15,5.42,6.79,1022,89,4.63,120,100,Rain,moderate rain
2018-12-31 23:00:00,6.31,8046.0,4.63,3.15,5.42,6.79,1022,89,4.63,120,100,Mist,mist
2019-01-01 00:00:00,6.67,4828.0,5.31,3.85,5.57,7.05,1021,91,4.12,130,100,Rain,moderate rain
2019-01-01 00:00:00,6.67,4828.0,5.31,3.85,5.57,7.05,1021,91,4.12,130,100,Mist,mist
2019-01-01 01:00:00,6.71,8046.0,5.5,2.81,5.79,7.05,1018,92,6.71,130,100,Rain,heavy intensity rain
2019-01-01 01:00:00,6.71,8046.0,5.5,2.81,5.79,7.05,1018,92,6.71,130,100,Mist,mist
2019-01-01 02:00:00,6.98,1207.0,5.93,3.33,6.45,7.26,1017,93,6.2,130,100,Rain,heavy intensity rain
2019-01-01 02:00:00,6.98,1207.0,5.93,3.33,6.45,7.26,1017,93,6.2,130,100,Mist,mist
2019-01-01 03:00:00,7.18,6437.0,5.97,3.59,6.46,7.78,1014,92,6.2,120,100,Rain,heavy intensity rain
2019-01-01 03:00:00,7.18,6437.0,5.97,3.59,6.46,7.78,1014,92,6.2,120,100,Mist,mist
2019-01-01 04:00:00,7.74,6437.0,6.84,5.44,6.68,8.16,1012,94,3.6,40,100,Mist,mist
2019-01-01 04:00:00,7.74,6437.0,6.84,5.44,6.68,8.16,1012,94,3.6,40,100,Rain,moderate rain
2019-01-01 05:00:00,8.28,3218.0,7.37,5.29,7.08,9.34,1009,94,5.36,153,100,Mist,mist
2019-01-01 05:00:00,8.28,3218.0,7.37,5.29,7.08,9.34,1009,94,5.36,153,100,Rain,heavy intensity rain
2019-01-01 06:00:00,8.71,4828.0,7.95,6.01,7.08,9.9,1008,95,4.92,188,100,Rain,moderate rain
2019-01-01 06:00:00,8.71,4828.0,7.95,6.01,7.08,9.9,1008,95,4.92,188,100,Mist,mist
2019-01-01 07:00:00,9.82,10000.0,8.74,6.79,7.08,11.01,1006,93,6.71,213,100,Mist,mist
2019-01-01 07:00:00,9.82,10000.0,8.74,6.79,7.08,11.01,1006,93,6.71,213,100,Rain,light rain
2019-01-01 08:00:00,10.5,6437.0,9.58,10.06,7.79,11.5,1004,94,8.05,208,100,Mist,mist
2019-01-01 09:00:00,10.76,6437.0,9.83,10.35,8.39,12.0,1004,94,6.71,250,100,Mist,mist
2019-01-01 09:00:00,10.76,6437.0,9.83,10.35,8.39,12.0,1004,94,6.71,250,100,Rain,light rain
2019-01-01 10:00:00,11.93,9656.0,10.83,11.61,9.86,12.78,1003,93,7.15,253,100,Mist,mist
2019-01-01 10:00:00,11.93,9656.0,10.83,11.61,9.86,12.78,1003,93,7.15,253,100,Rain,light rain
2019-01-01 11:00:00,12.83,10000.0,11.56,12.57,10.62,13.79,1004,92,7.72,270,100,Clouds,overcast clouds
2019-01-01 12:00:00,13.52,10000.0,11.4,13.2,11.53,14.34,1004,87,8.23,250,0,Rain,light rain
2019-01-01 13:00:00,13.74,10000.0,11.09,13.36,12.0,14.8,1005,84,9.8,240,75,Clouds,broken clouds
2019-01-01 14:00:00,14.09,10000.0,10.7,13.64,12.56,14.9,1006,80,8.8,250,100,Clouds,overcast clouds
2019-01-01 15:00:00,14.58,10000.0,8.96,13.9,13.64,15.78,1007,69,10.8,270,75,Clouds,broken clouds
2019-01-01 16:00:00,14.33,10000.0,7.39,13.46,13.67,14.9,1008,63,11.83,290,40,Rain,light rain
2019-01-01 17:00:00,13.27,10000.0,4.17,12.06,12.25,14.23,1009,54,10.3,340,0,Clear,sky is clear
2019-01-01 18:00:00,12.99,10000.0,3.1,11.68,11.45,14.27,1010,51,9.3,320,0,Rain,light rain
2019-01-01 19:00:00,10.9,10000.0,2.48,9.51,9.47,12.57,1012,56,12.9,10,75,Clouds,broken clouds
2019-01-01 20:00:00,9.47,10000.0,0.64,5.24,8.19,10.9,1014,54,11.32,320,75,Clouds,broken clouds
2019-01-01 21:00:00,8.49,10000.0,-0.02,3.71,7.64,9.27,1016,55,12.4,320,20,Clouds,few clouds
2019-01-01 22:00:00,7.39,10000.0,-0.71,2.93,6.53,8.12,1017,56,9.3,330,75,Rain,light rain
2019-01-01 23:00:00,7.04,10000.0,-0.37,2.91,5.97,7.78,1018,59,7.72,310,75,Clouds,broken clouds
2019-01-02 00:00:00,6.74,10000.0,-0.21,2.52,5.42,7.05,1019,61,7.72,310,40,Clouds,scattered clouds
2019-01-02 01:00:00,6.36,10000.0,-0.53,2.55,5.06,6.99,1020,61,6.2,320,40,Clouds,scattered clouds
2019-01-02 02:00:00,6.04,10000.0,-1.41,1.95,5.03,6.78,1021,58,6.71,330,0,Clear,sky is clear
2019-01-02 03:00:00,5.69,10000.0,-1.91,1.16,4.47,6.49,1021,57,7.72,300,20,Clouds,few clouds
2019-01-02 04:00:00,5.23,10000.0,-2.5,1.11,3.95,5.89,1021,56,6.2,310,100,Clouds,overcast clouds
2019-01-02 05:00:00,4.44,10000.0,-2.14,-0.46,3.19,4.83,1022,61,7.72,330,75,Clouds,broken clouds
2019-01-02 06:00:00,3.64,10000.0,-2.61,-0.17,2.64,4.27,1023,62,4.63,330,0,Clear,sky is clear
2019-01-02 07:00:00,3.39,10000.0,-3.02,-0.75,2.08,4.19,1024,61,5.14,320,0,Clear,sky is clear
2019-01-02 08:00:00,3.0,10000.0,-3.54,-2.51,1.68,3.78,1024,60,8.23,330,0,Clear,sky is clear
2019-01-02 09:00:00,2.78,10000.0,-4.12,-1.51,1.17,3.16,1025,58,5.14,330,0,Clear,sky is clear
2019-01-02 10:00:00,2.28,10000.0,-4.34,-1.21,0.62,3.09,1025,59,3.6,350,0,Clear,sky is clear
2019-01-02 11:00:00,1.89,10000.0,-4.67,-3.14,-0.14,3.09,1026,59,6.2,290,0,Clear,sky is clear
2019-01-02 12:00:00,1.78,10000.0,-4.56,-2.48,-0.7,2.78,1027,60,4.63,30,0,Clear,sky is clear
2019-01-02 13:00:00,1.62,10000.0,-4.5,-2.02,-1.21,2.78,1028,61,3.6,40,0,Clear,sky is clear
2019-01-02 14:00:00,2.0,10000.0,-4.18,-1.9,0.42,2.79,1028,61,4.12,40,0,Clear,sky is clear
2019-01-02 15:00:00,2.28,10000.0,-4.34,-1.21,0.97,3.78,1028,59,3.6,40,0,Clear,sky is clear
2019-01-02 16:00:00,2.65,10000.0,-4.44,-1.1,1.45,3.78,1028,57,4.12,280,0,Clear,sky is clear
2019-01-02 17:00:00,3.17,10000.0,-4.42,-0.13,1.45,5.78,1028,55,3.6,60,0,Clear,sky is clear
2019-01-02 18:00:00,3.12,10000.0,-5.12,0.17,2.0,5.39,1027,52,3.1,80,0,Clear,sky is clear
2019-01-02 19:00:00,3.71,10000.0,-4.63,1.28,2.56,4.79,1026,52,2.6,260,0,Clear,sky is clear
2019-01-02 20:00:00,3.62,10000.0,-4.27,0.42,2.56,4.27,1026,54,3.6,200,0,Clear,sky is clear
2019-01-02 21:00:00,3.36,10000.0,-3.84,0.1,2.56,3.8,1025,57,3.6,180,40,Clouds,scattered clouds
2019-01-02 22:00:00,2.91,10000.0,-3.62,-0.78,2.0,3.23,1025,60,4.12,130,40,Clouds,scattered clouds
2019-01-02 23:00:00,2.83,10000.0,-3.68,-1.95,2.0,3.24,1025,60,6.2,180,100,Clouds,overcast clouds
2019-01-03 00:00:00,2.85,10000.0,-3.86,-0.86,2.0,3.16,1025,59,4.12,150,100,Clouds,overcast clouds
2019-01-03 01:00:00,2.95,10000.0,-3.78,-1.57,2.56,3.24,1023,59,5.7,180,100,Clouds,overcast clouds
2019-01-03 02:00:00,3.22,10000.0,-3.36,-1.85,2.56,3.78,1022,60,7.2,180,100,Clouds,overcast clouds
2019-01-03 03:00:00,3.56,10000.0,-2.68,0.34,2.64,4.23,1021,62,3.6,140,100,Clouds,overcast clouds
2019-01-03 04:00:00,4.04,10000.0,-1.9,0.61,3.19,4.34,1020,64,4.12,160,100,Clouds,overcast clouds
2019-01-03 05:00:00,4.37,10000.0,-0.89,1.33,3.22,4.9,1019,68,3.6,170,100,Clouds,overcast clouds
2019-01-03 06:00:00,4.31,10000.0,0.64,1.26,3.67,4.84,1018,77,3.6,190,100,Drizzle,light intensity drizzle
2019-01-03 07:00:00,4.42,10000.0,1.28,2.13,3.11,4.83,1017,80,2.6,210,100,Drizzle,light intensity drizzle
2019-01-03 08:00:00,4.2,10000.0,1.57,1.45,2.67,5.39,1015,83,3.13,127,100,Drizzle,light intensity drizzle
2019-01-03 09:00:00,4.85,10000.0,1.87,2.23,3.19,5.9,1013,81,3.13,105,100,Clouds,overcast clouds
2019-01-03 10:00:00,5.51,10000.0,2.34,3.73,3.92,6.01,1013,80,2.24,160,100,Clouds,overcast clouds
2019-01-03 11:00:00,6.08,10000.0,2.89,3.42,3.19,7.0,1012,80,3.6,310,100,Clouds,overcast clouds
2019-01-03 12:00:00,6.45,10000.0,3.26,3.4,3.36,7.12,1012,80,4.47,242,100,Clouds,overcast clouds
2019-01-03 13:00:00,5.78,10000.0,2.43,1.62,3.78,6.78,1013,79,6.7,260,75,Clouds,broken clouds
2019-01-03 14:00:00,6.05,10000.0,2.51,1.03,4.79,6.78,1013,78,9.8,270,75,Clouds,broken clouds
2019-01-03 15:00:00,5.95,10000.0,2.23,1.67,5.34,6.68,1014,77,7.2,300,0,Clear,sky is clear
2019-01-03 16:00:00,6.38,10000.0,1.12,2.05,5.79,7.23,1014,69,7.72,320,0,Clear,sky is clear
2019-01-03 17:00:00,5.93,10000.0,-1.29,1.14,4.41,6.78,1013,59,8.8,310,100,Clouds,overcast clouds
2019-01-03 18:00:00,6.14,10000.0,-2.86,1.28,5.34,6.99,1014,51,9.3,320,20,Clouds,few clouds
2019-01-03 19:00:00,5.99,10000.0,-3.7,1.55,5.34,6.73,1014,48,7.72,330,20,Clouds,few clouds
2019-01-03 20:00:00,5.71,10000.0,-3.21,1.36,4.86,6.78,1015,51,7.2,310,75,Clouds,broken clouds
2019-01-03 21:00:00,5.02,10000.0,-3.1,0.64,3.92,5.89,1015,54,6.71,320,75,Clouds,broken clouds
2019-01-03 22:00:00,4.11,10000.0,-4.08,-1.39,3.19,5.39,1016,53,9.3,320,20,Clouds,few clouds
2019-01-03 23:00:00,3.94,10000.0,-4.0,-0.06,2.81,4.79,1016,54,5.14,330,40,Clouds,scattered clouds
2019-01-04 00:00:00,3.57,10000.0,-3.88,-0.52,2.11,4.19,1017,56,5.14,320,20,Clouds,few clouds
2019-01-04 01:00:00,3.65,10000.0,-3.81,-0.31,1.7,4.23,1018,56,4.92,320,75,Clouds,broken clouds
2019-01-04 02:00:00,3.62,10000.0,-3.63,0.43,0.97,4.34,1018,57,3.58,320,75,Clouds,broken clouds
2019-01-04 03:00:00,3.3,10000.0,-3.49,0.36,0.62,4.34,1017,59,3.13,234,75,Clouds,broken clouds
2019-01-04 04:00:00,3.23,10000.0,-3.35,-0.06,0.57,4.34,1017,60,3.6,250,0,Clear,sky is clear
2019-01-04 05:00:00,3.0,10000.0,-3.15,-0.32,-0.14,3.79,1017,62,3.58,228,0,Clear,sky is clear
2019-01-04 06:00:00,2.69,10000.0,-3.04,-1.26,-1.05,4.2,1017,64,4.47,225,0,Clear,sky is clear
2019-01-04 07:00:00,2.54,10000.0,-2.98,-2.34,-0.21,3.78,1017,65,6.26,248,0,Rain,light rain
2019-01-04 08:00:00,1.94,10000.0,-3.3,-3.11,-0.77,3.23,1017,66,6.26,253,0,Clear,sky is clear
2019-01-04 09:00:00,1.96,10000.0,-3.29,-2.65,-1.32,3.16,1017,66,5.36,256,0,Rain,light rain
2019-01-04 10:00:00,2.06,10000.0,-3.2,-1.11,-0.55,3.16,1017,66,3.1,230,0,Clear,sky is clear
2019-01-04 11:00:00,1.91,10000.0,-3.15,-1.67,-1.81,3.16,1017,67,3.6,260,0,Clear,sky is clear
2019-01-04 12:00:00,1.88,10000.0,-3.0,-1.99,-1.32,3.16,1017,68,4.02,275,0,Clear,sky is clear
2019-01-04 13:00:00,1.99,10000.0,-2.73,-2.5,-0.7,3.23,1017,69,5.14,230,0,Clear,sky is clear
2019-01-04 14:00:00,2.22,10000.0,-2.54,-1.94,0.79,3.9,1017,69,4.63,230,0,Clear,sky is clear
2019-01-04 15:00:00,3.25,10000.0,-2.38,-1.41,1.0,5.39,1017,65,6.2,220,0,Clear,sky is clear
2019-01-04 16:00:00,4.91,10000.0,-1.74,0.91,3.67,6.5,1016,61,5.7,250,0,Clear,sky is clear
2019-01-04 17:00:00,5.89,10000.0,-1.53,1.95,4.94,7.61,1014,58,6.2,200,0,Clear,sky is clear
2019-01-04 18:00:00,6.77,10000.0,-1.01,2.56,5.74,7.61,1014,57,7.72,220,0,Clear,sky is clear
2019-01-04 19:00:00,7.35,10000.0,-0.74,3.31,6.34,8.16,1013,56,7.72,220,0,Clear,sky is clear
2019-01-04 20:00:00,7.69,10000.0,-0.68,4.24,6.54,8.11,1013,55,6.2,240,0,Clear,sky is clear
2019-01-04 21:00:00,7.65,10000.0,-0.49,4.37,6.34,8.16,1013,56,5.7,220,0,Clear,sky is clear
2019-01-04 22:00:00,7.22,10000.0,0.43,4.28,6.14,7.78,1013,62,4.63,220,0,Clear,sky is clear
2019-01-04 23:00:00,7.01,10000.0,1.31,4.27,5.45,8.16,1013,67,4.12,220,0,Clear,sky is clear
2019-01-05 00:00:00,7.0,10000.0,1.91,4.84,5.45,7.78,1012,70,3.1,210,0,Clear,sky is clear
2019-01-05 01:00:00,6.9,10000.0,2.4,4.43,5.06,7.78,1012,73,3.58,173,0,Clear,sky is clear
2019-01-05 02:00:00,6.84,10000.0,2.72,4.06,4.5,7.68,1011,75,4.12,210,0,Clear,sky is clear
2019-01-05 03:00:00,7.28,10000.0,2.96,6.5,4.5,8.0,1010,74,1.54,0,20,Clouds,few clouds
2019-01-05 04:00:00,7.44,10000.0,3.11,6.12,4.5,8.23,1009,74,2.1,170,100,Clouds,overcast clouds
2019-01-05 05:00:00,7.55,10000.0,3.22,6.25,4.79,8.36,1008,74,2.1,160,100,Rain,light rain
2019-01-05 06:00:00,6.67,9656.0,3.99,4.13,5.06,7.68,1007,83,3.6,40,100,Rain,light rain
2019-01-05 06:00:00,6.67,9656.0,3.99,4.13,5.06,7.68,1007,83,3.6,40,100,Mist,mist
2019-01-05 07:00:00,6.1,3218.0,4.59,2.89,4.79,7.05,1006,90,4.63,40,100,Rain,moderate rain
2019-01-05 07:00:00,6.1,3218.0,4.59,2.89,4.79,7.05,1006,90,4.63,40,100,Mist,mist
2019-01-05 08:00:00,5.87,804.0,4.67,3.16,4.78,6.78,1005,92,3.6,40,100,Rain,moderate rain
2019-01-05 08:00:00,5.87,804.0,4.67,3.16,4.78,6.78,1005,92,3.6,40,100,Mist,mist
2019-01-05 09:00:00,5.85,3218.0,4.65,2.34,4.3,6.78,1004,92,5.14,50,100,Rain,light rain
2019-01-05 09:00:00,5.85,3218.0,4.65,2.34,4.3,6.78,1004,92,5.14,50,100,Mist,mist
2019-01-05 10:00:00,5.86,8046.0,4.66,2.11,4.78,6.78,1003,92,5.7,50,100,Rain,moderate rain
2019-01-05 10:00:00,5.86,8046.0,4.66,2.11,4.78,6.78,1003,92,5.7,50,100,Mist,mist
2019-01-05 11:00:00,5.89,4828.0,4.69,2.15,4.79,6.78,1002,92,5.7,50,100,Mist,mist
2019-01-05 11:00:00,5.89,4828.0,4.69,2.15,4.79,6.78,1002,92,5.7,50,100,Rain,light rain
2019-01-05 12:00:00,6.02,4828.0,5.28,2.11,4.79,6.78,1001,95,6.2,50,100,Rain,light rain
2019-01-05 12:00:00,6.02,4828.0,5.28,2.11,4.79,6.78,1001,95,6.2,50,100,Mist,mist
2019-01-05 13:00:00,6.1,4828.0,5.36,1.37,5.34,6.78,1001,95,8.8,60,100,Rain,light rain
2019-01-05 13:00:00,6.1,4828.0,5.36,1.37,5.34,6.78,1001,95,8.8,60,100,Mist,mist
2019-01-05 14:00:00,6.57,8046.0,5.52,1.94,5.42,7.0,1000,93,8.94,50,100,Rain,light rain
2019-01-05 14:00:00,6.57,8046.0,5.52,1.94,5.42,7.0,1000,93,8.94,50,100,Mist,mist
2019-01-05 15:00:00,6.68,8046.0,5.63,2.13,5.79,7.01,999,93,8.8,50,100,Mist,mist
2019-01-05 15:00:00,6.68,8046.0,5.63,2.13,5.79,7.01,999,93,8.8,50,100,Rain,light rain
2019-01-05 16:00:00,6.76,1207.0,5.55,2.32,5.42,7.26,998,92,8.49,40,100,Rain,heavy intensity rain
2019-01-05 16:00:00,6.76,1207.0,5.55,2.32,5.42,7.26,998,92,8.49,40,100,Mist,mist
2019-01-05 17:00:00,7.14,804.0,5.77,2.89,5.79,8.16,997,91,8.23,20,100,Rain,light rain
2019-01-05 17:00:00,7.14,804.0,5.77,2.89,5.79,8.16,997,91,8.23,20,100,Mist,mist
2019-01-05 18:00:00,6.85,9656.0,5.8,3.17,5.79,7.59,996,93,6.2,25,100,Mist,mist
2019-01-05 18:00:00,6.85,9656.0,5.8,3.17,5.79,7.59,996,93,6.2,25,100,Rain,light rain
2019-01-05 19:00:00,6.86,6437.0,5.65,2.36,6.45,7.59,996,92,8.8,30,100,Mist,mist
2019-01-05 19:00:00,6.86,6437.0,5.65,2.36,6.45,7.59,996,92,8.8,30,100,Rain,light rain
2019-01-05 20:00:00,7.21,9656.0,5.68,4.27,6.45,7.78,997,90,4.63,10,100,Rain,moderate rain
2019-01-05 20:00:00,7.21,9656.0,5.68,4.27,6.45,7.78,997,90,4.63,10,100,Mist,mist
2019-01-05 21:00:00,6.96,10000.0,5.59,2.8,5.89,7.59,999,91,7.72,330,100,Rain,light rain
2019-01-05 21:00:00,6.96,10000.0,5.59,2.8,5.89,7.59,999,91,7.72,330,100,Mist,mist
2019-01-05 22:00:00,6.32,804.0,4.96,2.31,6.0,6.99,1000,91,6.71,330,100,Rain,light rain
2019-01-05 22:00:00,6.32,804.0,4.96,2.31,6.0,6.99,1000,91,6.71,330,100,Mist,mist
2019-01-05 23:00:00,6.39,10000.0,4.87,3.01,5.89,6.8,1002,90,5.14,300,100,Drizzle,light intensity drizzle
2019-01-05 23:00:00,6.39,10000.0,4.87,3.01,5.89,6.8,1002,90,5.14,300,100,Rain,light rain
2019-01-06 00:00:00,6.77,10000.0,5.41,3.26,5.97,7.08,1003,91,5.7,300,100,Rain,light rain
2019-01-06 01:00:00,6.72,10000.0,4.55,3.0,5.57,7.12,1004,86,6.2,310,20,Clouds,few clouds
2019-01-06 02:00:00,6.24,10000.0,3.57,2.59,4.47,7.14,1005,83,5.7,290,0,Clear,sky is clear
2019-01-06 03:00:00,6.36,10000.0,2.26,2.74,4.47,7.12,1006,75,5.7,310,0,Clear,sky is clear
2019-01-06 04:00:00,5.78,10000.0,1.51,1.12,3.92,6.78,1006,74,8.23,310,0,Clear,sky is clear
2019-01-06 05:00:00,4.99,10000.0,0.93,0.25,3.19,5.78,1007,75,7.72,300,0,Clear,sky is clear
2019-01-06 06:00:00,4.46,10000.0,-0.12,-0.07,3.22,5.78,1008,72,6.71,300,0,Clear,sky is clear
2019-01-06 07:00:00,4.14,10000.0,-0.4,0.73,2.67,4.9,1009,72,4.12,300,0,Clear,sky is clear
2019-01-06 08:00:00,4.32,10000.0,-0.24,0.42,3.11,4.9,1009,72,5.14,310,0,Clear,sky is clear
2019-01-06 09:00:00,4.54,10000.0,-0.06,0.03,2.64,5.06,1009,72,6.7,280,0,Rain,light rain
2019-01-06 10:00:00,5.35,10000.0,0.72,1.24,2.64,6.01,1009,72,6.26,229,100,Clouds,overcast clouds
2019-01-06 11:00:00,6.56,10000.0,1.49,2.62,3.19,7.78,1010,70,6.71,196,100,Clouds,overcast clouds
2019-01-06 12:00:00,6.57,10000.0,1.7,3.34,4.3,7.61,1010,71,4.92,235,100,Clouds,overcast clouds
2019-01-06 13:00:00,6.64,10000.0,1.96,3.23,4.79,7.61,1011,72,5.36,237,100,Clouds,overcast clouds
2019-01-06 14:00:00,7.06,10000.0,2.36,3.76,5.42,8.16,1012,72,5.36,247,100,Clouds,overcast clouds
2019-01-06 15:00:00,7.31,10000.0,2.21,3.9,5.45,8.16,1013,70,5.81,270,100,Clouds,overcast clouds
2019-01-06 16:00:00,8.57,10000.0,1.25,4.6,6.79,9.0,1013,60,8.8,290,100,Clouds,overcast clouds
2019-01-06 17:00:00,8.23,10000.0,0.46,3.8,7.56,9.3,1013,58,10.3,310,75,Clouds,broken clouds
2019-01-06 18:00:00,9.09,10000.0,-1.69,4.52,8.11,10.57,1013,46,12.4,320,40,Rain,shower rain
2019-01-06 19:00:00,8.95,10000.0,-3.46,4.87,7.79,9.83,1014,40,9.8,320,40,Rain,shower rain
2019-01-06 20:00:00,8.15,10000.0,-3.81,3.07,6.7,9.19,1015,41,13.4,310,20,Clouds,few clouds
2019-01-06 21:00:00,7.22,10000.0,-4.0,2.46,5.79,8.09,1017,43,10.3,320,75,Clouds,broken clouds
2019-01-06 22:00:00,6.22,10000.0,-3.76,0.89,4.86,6.99,1018,47,11.32,310,75,Clouds,broken clouds
2019-01-06 23:00:00,4.45,10000.0,-5.46,-1.85,3.36,5.39,1020,46,12.9,310,0,Clear,sky is clear
2019-01-07 00:00:00,3.44,10000.0,-6.04,-2.96,2.64,4.19,1022,47,11.83,340,75,Clouds,broken clouds
2019-01-07 01:00:00,2.92,10000.0,-6.22,-4.08,1.79,3.78,1023,48,13.9,330,75,Clouds,broken clouds
2019-01-07 02:00:00,1.78,10000.0,-7.65,-4.76,0.79,2.78,1024,46,10.3,320,40,Clouds,scattered clouds
2019-01-07 03:00:00,1.06,10000.0,-7.75,-5.03,0.03,1.99,1025,48,8.23,350,0,Clear,sky is clear
2019-01-07 04:00:00,0.32,10000.0,-8.13,-6.68,-0.7,1.49,1026,49,11.32,330,0,Clear,sky is clear
2019-01-07 05:00:00,-0.53,10000.0,-8.89,-7.5,-1.64,0.39,1027,49,9.3,350,0,Clear,sky is clear
2019-01-07 06:00:00,-1.13,10000.0,-9.45,-7.23,-2.21,-0.21,1028,49,6.71,257,0,Clear,sky is clear
2019-01-07 07:00:00,-1.64,10000.0,-9.93,-8.11,-2.75,-0.81,1029,49,7.2,320,0,Clear,sky is clear
2019-01-07 08:00:00,-1.82,10000.0,-10.81,-7.6,-3.32,-1.22,1030,46,5.7,330,0,Clear,sky is clear
2019-01-07 09:00:00,-2.21,10000.0,-11.18,-8.09,-3.47,-1.22,1030,46,5.7,330,0,Clear,sky is clear
2019-01-07 10:00:00,-2.73,10000.0,-11.66,-8.42,-4.03,-1.91,1030,46,5.14,330,0,Clear,sky is clear
2019-01-07 11:00:00,-3.14,10000.0,-11.34,-8.93,-4.43,-1.91,1031,49,5.14,350,0,Clear,sky is clear
2019-01-07 12:00:00,-3.8,10000.0,-11.3,-9.05,-5.14,-3.22,1032,52,4.12,330,0,Clear,sky is clear
2019-01-07 13:00:00,-3.81,10000.0,-11.31,-10.11,-4.58,-3.22,1033,52,5.7,330,0,Clear,sky is clear
2019-01-07 14:00:00,-3.58,10000.0,-11.31,-9.15,-4.38,-1.91,1035,51,4.63,330,0,Clear,sky is clear
2019-01-07 15:00:00,-3.05,10000.0,-11.03,-8.82,-4.11,-1.22,1035,50,5.14,10,0,Clear,sky is clear
2019-01-07 16:00:00,-3.12,10000.0,-11.79,-8.21,-4.55,-1.32,1034,47,4.12,350,0,Clear,sky is clear
2019-01-07 17:00:00,-2.25,10000.0,-12.76,-8.41,-3.44,-0.77,1032,40,6.2,350,0,Clear,sky is clear
2019-01-07 18:00:00,-1.43,10000.0,-13.17,-7.11,-2.89,0.35,1031,36,5.7,350,0,Clear,sky is clear
2019-01-07 19:00:00,-1.04,10000.0,-13.44,-6.61,-2.33,0.9,1031,34,5.7,350,0,Clear,sky is clear
2019-01-07 20:00:00,-0.82,10000.0,-14.25,-4.99,-1.33,0.35,1031,31,3.6,350,0,Clear,sky is clear
2019-01-07 21:00:00,-0.88,10000.0,-14.31,-4.17,-1.78,0.78,1031,31,2.6,60,20,Clouds,few clouds
2019-01-07 22:00:00,-0.77,10000.0,-14.21,-4.04,-1.78,0.78,1031,31,2.6,50,20,Clouds,few clouds
2019-01-07 23:00:00,-0.64,10000.0,-13.74,-3.88,-1.33,0.78,1030,32,2.6,50,100,Clouds,overcast clouds
2019-01-08 00:00:00,-0.38,10000.0,-12.84,-3.66,-1.78,0.89,1030,34,2.68,93,100,Clouds,overcast clouds
2019-01-08 01:00:00,0.03,10000.0,-11.84,-3.96,-1.25,0.9,1029,36,3.6,180,75,Clouds,broken clouds
